account_id,customer_id,account_type,currency_code,balance,opened_date,status
980,747,loan,EUR,0,"2024-03-10 00:00:00",active
981,747,checking,INR,0,"2022-12-08 00:00:00",active
982,748,investment,USD,0,"2021-08-06 00:00:00",active
983,748,investment,EUR,0,"2025-03-10 00:00:00",active
984,748,loan,USD,0,"2022-07-14 00:00:00",active
985,749,loan,EUR,0,"2024-03-15 00:00:00",active
986,749,investment,INR,0,"2023-06-26 00:00:00",active
987,750,investment,USD,0,"2021-01-24 00:00:00",active
988,750,loan,GBP,0,"2022-08-23 00:00:00",active
989,750,savings,GBP,0,"2022-04-03 00:00:00",active
990,751,checking,USD,0,"2021-07-13 00:00:00",active
991,752,savings,INR,0,"2023-05-04 00:00:00",active
992,753,investment,GBP,0,"2021-01-26 00:00:00",active
993,753,checking,EUR,0,"2025-06-02 00:00:00",active
994,753,savings,EUR,0,"2022-02-03 00:00:00",active
995,754,loan,GBP,0,"2023-07-28 00:00:00",active
996,754,investment,EUR,0,"2022-12-19 00:00:00",active
997,754,loan,INR,0,"2023-11-21 00:00:00",active
998,755,savings,USD,0,"2023-10-29 00:00:00",active
999,755,savings,USD,0,"2022-11-13 00:00:00",active
1000,755,checking,GBP,0,"2021-05-23 00:00:00",active
1001,756,checking,USD,0,"2022-05-26 00:00:00",active
1002,756,savings,USD,0,"2021-03-05 00:00:00",active
1003,756,loan,GBP,0,"2024-01-09 00:00:00",active
1004,757,checking,INR,0,"2024-02-03 00:00:00",active
1005,757,loan,GBP,0,"2021-07-13 00:00:00",active
1006,757,savings,USD,0,"2022-04-20 00:00:00",active
1007,758,savings,EUR,0,"2023-05-09 00:00:00",active
1008,758,loan,GBP,0,"2023-07-31 00:00:00",active
1009,758,savings,USD,0,"2023-11-21 00:00:00",active
1010,759,checking,USD,0,"2024-01-30 00:00:00",active
1011,759,investment,USD,0,"2021-11-07 00:00:00",active
1012,759,loan,GBP,0,"2024-09-25 00:00:00",active
1013,760,savings,INR,0,"2024-11-09 00:00:00",active
1014,761,investment,EUR,0,"2024-11-08 00:00:00",active
1015,761,loan,GBP,0,"2024-02-25 00:00:00",active
1016,762,loan,USD,0,"2022-08-21 00:00:00",active
1017,763,loan,USD,0,"2020-10-05 00:00:00",active
1018,764,savings,GBP,0,"2022-05-16 00:00:00",active
1019,765,savings,EUR,0,"2022-11-26 00:00:00",active
1020,765,checking,EUR,0,"2022-01-03 00:00:00",active
1021,766,loan,USD,0,"2024-09-07 00:00:00",active
1022,766,investment,EUR,0,"2021-06-20 00:00:00",active
1023,766,checking,EUR,0,"2025-06-03 00:00:00",active
1024,767,savings,INR,0,"2023-06-06 00:00:00",active
1025,767,checking,GBP,0,"2021-06-08 00:00:00",active
1026,768,checking,USD,0,"2021-04-08 00:00:00",active
1027,768,savings,INR,0,"2021-10-14 00:00:00",active
1028,768,savings,USD,0,"2024-10-31 00:00:00",active
1029,769,loan,INR,0,"2023-12-18 00:00:00",active
1030,769,investment,GBP,0,"2022-07-11 00:00:00",active
1031,770,investment,GBP,0,"2022-09-30 00:00:00",active
1032,771,savings,INR,0,"2024-01-06 00:00:00",active
1033,771,savings,USD,0,"2024-06-10 00:00:00",active
1034,772,loan,EUR,0,"2022-01-05 00:00:00",active
1035,773,loan,EUR,0,"2024-12-13 00:00:00",active
1036,774,loan,INR,0,"2022-11-28 00:00:00",active
1037,774,investment,GBP,0,"2022-09-18 00:00:00",active
1038,774,investment,INR,0,"2025-06-19 00:00:00",active
1039,775,investment,GBP,0,"2023-08-07 00:00:00",active
1040,775,loan,EUR,0,"2023-08-20 00:00:00",active
1041,775,investment,EUR,0,"2024-09-01 00:00:00",active
1042,776,investment,USD,0,"2021-10-21 00:00:00",active
1043,777,loan,GBP,0,"2021-11-21 00:00:00",active
1044,778,savings,USD,0,"2020-11-12 00:00:00",active
1045,778,investment,INR,0,"2024-03-19 00:00:00",active
1046,779,investment,GBP,0,"2021-07-23 00:00:00",active
1047,780,loan,EUR,0,"2024-05-22 00:00:00",active
1048,781,checking,EUR,0,"2021-12-02 00:00:00",active
1049,781,savings,GBP,0,"2025-04-10 00:00:00",active
1050,781,savings,GBP,0,"2023-09-07 00:00:00",active
1051,782,investment,GBP,0,"2021-09-08 00:00:00",active
1052,783,checking,INR,0,"2022-08-28 00:00:00",active
1053,783,savings,INR,0,"2024-06-20 00:00:00",active
1054,783,savings,INR,0,"2025-02-10 00:00:00",active
1055,784,loan,GBP,0,"2022-01-31 00:00:00",active
1056,784,investment,GBP,0,"2023-06-23 00:00:00",active
1057,785,checking,GBP,0,"2021-04-03 00:00:00",active
1058,785,investment,EUR,0,"2024-03-12 00:00:00",active
1059,785,loan,EUR,0,"2023-09-26 00:00:00",active
1060,786,investment,USD,0,"2023-11-22 00:00:00",active
1061,786,loan,INR,0,"2024-08-31 00:00:00",active
1062,786,investment,INR,0,"2022-10-12 00:00:00",active
1063,787,investment,GBP,0,"2023-12-04 00:00:00",active
1064,788,loan,INR,0,"2023-03-23 00:00:00",active
1065,788,investment,INR,0,"2025-02-04 00:00:00",active
1066,788,loan,EUR,0,"2025-04-28 00:00:00",active
1067,789,investment,GBP,0,"2020-09-25 00:00:00",active
1068,789,savings,EUR,0,"2021-06-02 00:00:00",active
1069,790,investment,USD,0,"2023-12-23 00:00:00",active
1070,790,loan,INR,0,"2021-03-22 00:00:00",active
1071,790,savings,INR,0,"2021-03-23 00:00:00",active
1072,791,loan,EUR,0,"2025-07-12 00:00:00",active
1073,791,investment,GBP,0,"2022-06-12 00:00:00",active
1074,792,savings,INR,0,"2024-02-29 00:00:00",active
1075,792,checking,EUR,0,"2023-03-20 00:00:00",active
1076,792,checking,USD,0,"2024-05-20 00:00:00",active
1077,793,savings,GBP,0,"2020-12-23 00:00:00",active
1078,793,savings,INR,0,"2022-11-11 00:00:00",active
1079,794,savings,USD,0,"2021-10-08 00:00:00",active
1080,794,savings,EUR,0,"2023-12-18 00:00:00",active
1081,795,savings,USD,0,"2020-09-29 00:00:00",active
1082,795,savings,GBP,0,"2021-06-29 00:00:00",active
1083,796,checking,GBP,0,"2025-01-24 00:00:00",active
1084,796,savings,EUR,0,"2024-03-08 00:00:00",active
1085,796,investment,USD,0,"2022-07-23 00:00:00",active
1086,797,checking,INR,0,"2023-03-20 00:00:00",active
1087,798,investment,EUR,0,"2022-01-08 00:00:00",active
1088,799,investment,GBP,0,"2023-11-05 00:00:00",active
1089,800,loan,EUR,0,"2024-01-27 00:00:00",active
1090,800,investment,EUR,0,"2022-06-08 00:00:00",active
1091,800,investment,GBP,0,"2021-09-15 00:00:00",active
1092,801,loan,INR,0,"2021-07-12 00:00:00",active
1093,801,loan,INR,0,"2023-08-22 00:00:00",active
1094,801,checking,USD,0,"2021-11-20 00:00:00",active
1095,802,loan,USD,0,"2023-09-26 00:00:00",active
1096,803,loan,EUR,0,"2023-01-13 00:00:00",active
1097,803,checking,EUR,0,"2021-12-08 00:00:00",active
1098,803,checking,USD,0,"2022-08-24 00:00:00",active
1099,804,loan,USD,0,"2023-10-28 00:00:00",active
1100,804,investment,USD,0,"2024-10-15 00:00:00",active
1101,805,loan,EUR,0,"2020-09-18 00:00:00",active
1102,805,savings,INR,0,"2021-02-21 00:00:00",active
1103,805,investment,USD,0,"2024-12-26 00:00:00",active
1104,806,investment,INR,0,"2021-07-06 00:00:00",active
1105,806,savings,GBP,0,"2024-10-15 00:00:00",active
1106,806,checking,INR,0,"2020-08-21 00:00:00",active
1107,807,loan,EUR,0,"2023-03-21 00:00:00",active
1108,808,loan,GBP,0,"2021-12-03 00:00:00",active
1109,808,checking,USD,0,"2022-10-27 00:00:00",active
1110,809,investment,INR,0,"2023-12-12 00:00:00",active
1111,809,loan,GBP,0,"2022-02-14 00:00:00",active
1112,810,investment,USD,0,"2025-06-06 00:00:00",active
1113,810,checking,USD,0,"2020-09-12 00:00:00",active
1114,811,checking,EUR,0,"2023-02-28 00:00:00",active
1115,812,savings,INR,0,"2022-07-29 00:00:00",active
1116,813,loan,GBP,0,"2023-10-01 00:00:00",active
1117,813,checking,GBP,0,"2022-07-19 00:00:00",active
1118,813,checking,INR,0,"2023-10-17 00:00:00",active
1119,814,investment,GBP,0,"2023-10-22 00:00:00",active
1120,815,checking,EUR,0,"2022-08-30 00:00:00",active
1121,816,investment,INR,0,"2022-02-16 00:00:00",active
1122,816,savings,USD,0,"2024-12-14 00:00:00",active
1123,817,investment,GBP,0,"2020-12-15 00:00:00",active
1124,817,savings,USD,0,"2022-04-04 00:00:00",active
1125,818,investment,GBP,0,"2022-08-30 00:00:00",active
1126,818,checking,GBP,0,"2020-10-11 00:00:00",active
1127,819,savings,INR,0,"2024-08-21 00:00:00",active
1128,820,loan,USD,0,"2020-11-21 00:00:00",active
1129,820,savings,INR,0,"2021-11-19 00:00:00",active
1130,821,checking,USD,0,"2025-02-28 00:00:00",active
1131,821,loan,EUR,0,"2021-07-09 00:00:00",active
1132,821,investment,EUR,0,"2024-07-22 00:00:00",active
1133,822,savings,GBP,0,"2025-05-13 00:00:00",active
1134,823,checking,EUR,0,"2022-05-27 00:00:00",active
1135,823,savings,INR,0,"2023-06-18 00:00:00",active
1136,824,savings,INR,0,"2022-05-15 00:00:00",active
1137,825,investment,EUR,0,"2024-09-01 00:00:00",active
1138,826,savings,EUR,0,"2022-04-25 00:00:00",active
1139,826,loan,USD,0,"2025-06-02 00:00:00",active
1140,827,investment,INR,0,"2023-04-28 00:00:00",active
1141,827,savings,USD,0,"2022-11-24 00:00:00",active
1142,828,loan,USD,0,"2024-06-20 00:00:00",active
1143,828,loan,GBP,0,"2022-06-21 00:00:00",active
1144,828,investment,USD,0,"2022-01-24 00:00:00",active
1145,829,loan,USD,0,"2025-05-14 00:00:00",active
1146,829,investment,GBP,0,"2023-11-26 00:00:00",active
1147,830,investment,EUR,0,"2023-08-29 00:00:00",active
1148,831,checking,INR,0,"2021-07-02 00:00:00",active
1149,832,savings,GBP,0,"2020-09-18 00:00:00",active
1150,832,checking,GBP,0,"2022-05-17 00:00:00",active
1151,832,savings,USD,0,"2023-02-19 00:00:00",active
1152,833,investment,GBP,0,"2023-09-25 00:00:00",active
1153,834,checking,USD,0,"2021-10-16 00:00:00",active
1154,834,savings,GBP,0,"2022-07-16 00:00:00",active
1155,835,savings,INR,0,"2021-03-22 00:00:00",active
1156,835,loan,EUR,0,"2024-10-20 00:00:00",active
1157,836,savings,USD,0,"2022-05-07 00:00:00",active
1158,836,loan,INR,0,"2025-05-20 00:00:00",active
1159,836,investment,INR,0,"2022-06-27 00:00:00",active
1160,837,investment,EUR,0,"2023-06-30 00:00:00",active
1161,837,checking,GBP,0,"2024-10-16 00:00:00",active
1162,837,savings,USD,0,"2023-06-09 00:00:00",active
1163,838,checking,GBP,0,"2024-11-07 00:00:00",active
1164,838,investment,INR,0,"2020-11-15 00:00:00",active
1165,839,loan,USD,0,"2022-06-13 00:00:00",active
1166,840,checking,USD,0,"2024-06-12 00:00:00",active
1167,840,loan,GBP,0,"2023-01-31 00:00:00",active
1168,841,investment,EUR,0,"2025-02-19 00:00:00",active
1169,841,checking,GBP,0,"2022-06-30 00:00:00",active
1170,842,savings,INR,0,"2023-01-18 00:00:00",active
1171,842,checking,GBP,0,"2021-03-27 00:00:00",active
1172,843,savings,GBP,0,"2024-02-23 00:00:00",active
1173,843,checking,EUR,0,"2022-01-11 00:00:00",active
1174,843,investment,EUR,0,"2020-09-27 00:00:00",active
1175,844,loan,USD,0,"2021-11-21 00:00:00",active
1176,844,loan,EUR,0,"2024-09-03 00:00:00",active
1177,845,savings,INR,0,"2020-11-10 00:00:00",active
1178,845,investment,USD,0,"2025-06-07 00:00:00",active
1179,846,loan,INR,0,"2025-07-28 00:00:00",active
1180,846,savings,INR,0,"2025-06-05 00:00:00",active
1181,846,savings,USD,0,"2022-03-04 00:00:00",active
1182,847,savings,GBP,0,"2023-04-06 00:00:00",active
1183,847,investment,USD,0,"2022-10-16 00:00:00",active
1184,848,loan,USD,0,"2022-03-27 00:00:00",active
1185,848,investment,INR,0,"2022-06-17 00:00:00",active
1186,848,savings,INR,0,"2021-08-19 00:00:00",active
1187,849,loan,GBP,0,"2024-04-08 00:00:00",active
1188,849,investment,GBP,0,"2020-12-11 00:00:00",active
1189,849,investment,INR,0,"2022-07-15 00:00:00",active
1190,850,investment,GBP,0,"2021-07-17 00:00:00",active
1191,850,loan,GBP,0,"2024-04-29 00:00:00",active
1192,851,checking,GBP,0,"2023-12-20 00:00:00",active
1193,851,checking,GBP,0,"2020-10-18 00:00:00",active
1194,852,loan,GBP,0,"2022-02-27 00:00:00",active
1195,853,savings,INR,0,"2021-07-06 00:00:00",active
1196,853,investment,USD,0,"2021-05-24 00:00:00",active
1197,854,checking,INR,0,"2020-12-14 00:00:00",active
1198,855,savings,GBP,0,"2023-07-25 00:00:00",active
1199,855,savings,GBP,0,"2021-01-15 00:00:00",active
1200,855,checking,EUR,0,"2023-10-07 00:00:00",active
1201,856,savings,USD,0,"2023-12-26 00:00:00",active
1202,856,savings,EUR,0,"2024-11-21 00:00:00",active
1203,856,checking,EUR,0,"2022-11-18 00:00:00",active
1204,857,investment,EUR,0,"2023-08-17 00:00:00",active
1205,857,checking,USD,0,"2025-01-23 00:00:00",active
1206,858,investment,EUR,0,"2025-06-15 00:00:00",active
1207,859,loan,EUR,0,"2024-10-14 00:00:00",active
1208,859,savings,USD,0,"2022-07-07 00:00:00",active
1209,860,loan,USD,0,"2022-06-23 00:00:00",active
1210,860,investment,INR,0,"2023-01-01 00:00:00",active
1211,860,investment,USD,0,"2023-12-29 00:00:00",active
1212,861,investment,EUR,0,"2024-07-21 00:00:00",active
1213,861,savings,GBP,0,"2024-11-25 00:00:00",active
1214,861,investment,EUR,0,"2025-02-06 00:00:00",active
1215,862,checking,EUR,0,"2025-02-23 00:00:00",active
1216,862,checking,INR,0,"2021-11-19 00:00:00",active
1217,862,investment,INR,0,"2023-04-23 00:00:00",active
1218,863,savings,USD,0,"2020-12-03 00:00:00",active
1219,863,checking,INR,0,"2020-08-22 00:00:00",active
1220,863,checking,EUR,0,"2024-05-10 00:00:00",active
1221,864,savings,USD,0,"2022-11-24 00:00:00",active
1222,865,savings,GBP,0,"2023-05-20 00:00:00",active
1223,866,investment,USD,0,"2022-12-28 00:00:00",active
1224,866,savings,EUR,0,"2024-08-15 00:00:00",active
1225,866,loan,USD,0,"2022-09-13 00:00:00",active
1226,867,savings,GBP,0,"2021-08-27 00:00:00",active
1227,867,loan,INR,0,"2023-03-11 00:00:00",active
1228,867,investment,USD,0,"2024-03-23 00:00:00",active
1229,868,checking,GBP,0,"2021-01-27 00:00:00",active
1230,868,loan,INR,0,"2022-12-14 00:00:00",active
1231,868,investment,GBP,0,"2021-04-10 00:00:00",active
1232,869,savings,GBP,0,"2021-12-13 00:00:00",active
1233,870,savings,INR,0,"2021-05-01 00:00:00",active
1234,870,checking,USD,0,"2024-07-29 00:00:00",active
1235,870,loan,USD,0,"2023-09-08 00:00:00",active
1236,871,savings,INR,0,"2024-11-04 00:00:00",active
1237,871,savings,INR,0,"2021-12-28 00:00:00",active
1238,871,investment,GBP,0,"2025-04-18 00:00:00",active
1239,872,savings,EUR,0,"2022-07-08 00:00:00",active
1240,872,savings,GBP,0,"2021-07-25 00:00:00",active
1241,873,checking,USD,0,"2023-07-12 00:00:00",active
1242,873,loan,EUR,0,"2024-03-29 00:00:00",active
1243,873,investment,INR,0,"2021-10-21 00:00:00",active
1244,874,savings,USD,0,"2021-05-13 00:00:00",active
1245,874,investment,GBP,0,"2025-01-27 00:00:00",active
1246,875,checking,EUR,0,"2024-12-04 00:00:00",active
1247,876,savings,GBP,0,"2024-08-24 00:00:00",active
1248,876,savings,INR,0,"2023-06-28 00:00:00",active
1249,876,checking,EUR,0,"2021-11-04 00:00:00",active
1250,877,investment,GBP,0,"2021-05-04 00:00:00",active
1251,878,savings,INR,0,"2021-12-28 00:00:00",active
1252,879,loan,INR,0,"2020-08-23 00:00:00",active
1253,880,savings,USD,0,"2023-08-30 00:00:00",active
1254,880,savings,GBP,0,"2023-03-24 00:00:00",active
1255,881,loan,INR,0,"2020-09-25 00:00:00",active
1256,881,loan,INR,0,"2023-06-24 00:00:00",active
1257,882,loan,USD,0,"2024-06-13 00:00:00",active
1258,882,investment,INR,0,"2022-02-06 00:00:00",active
1259,882,savings,EUR,0,"2021-08-05 00:00:00",active
1260,883,investment,GBP,0,"2025-01-14 00:00:00",active
1261,884,checking,USD,0,"2025-05-20 00:00:00",active
1262,884,loan,EUR,0,"2022-12-12 00:00:00",active
1263,884,investment,INR,0,"2023-01-18 00:00:00",active
1264,885,savings,USD,0,"2022-07-28 00:00:00",active
1265,886,loan,USD,0,"2022-10-20 00:00:00",active
1266,886,checking,INR,0,"2024-03-10 00:00:00",active
1267,887,savings,USD,0,"2020-09-22 00:00:00",active
1268,888,investment,EUR,0,"2021-06-10 00:00:00",active
1269,889,savings,USD,0,"2022-02-01 00:00:00",active
1270,889,checking,INR,0,"2024-11-08 00:00:00",active
1271,889,savings,GBP,0,"2021-07-11 00:00:00",active
1272,890,investment,GBP,0,"2025-07-20 00:00:00",active
1273,891,loan,GBP,0,"2020-09-03 00:00:00",active
1274,892,checking,EUR,0,"2025-04-27 00:00:00",active
1275,893,loan,EUR,0,"2023-04-06 00:00:00",active
1276,894,checking,EUR,0,"2021-12-21 00:00:00",active
1277,894,savings,GBP,0,"2024-07-23 00:00:00",active
1278,894,loan,INR,0,"2022-06-04 00:00:00",active
1279,895,savings,GBP,0,"2021-04-22 00:00:00",active
1280,895,loan,GBP,0,"2021-01-22 00:00:00",active
1281,895,investment,INR,0,"2025-07-09 00:00:00",active
1282,896,loan,USD,0,"2022-01-19 00:00:00",active
1283,896,checking,INR,0,"2020-09-09 00:00:00",active
1284,896,savings,INR,0,"2024-10-13 00:00:00",active
1285,897,loan,EUR,0,"2023-05-07 00:00:00",active
1286,897,investment,INR,0,"2023-06-06 00:00:00",active
1287,897,loan,USD,0,"2024-09-17 00:00:00",active
1288,898,checking,USD,0,"2024-01-10 00:00:00",active
1289,899,investment,INR,0,"2023-04-07 00:00:00",active
1290,899,savings,GBP,0,"2021-07-12 00:00:00",active
1291,899,loan,GBP,0,"2023-06-17 00:00:00",active
1292,900,investment,INR,0,"2021-12-18 00:00:00",active
1293,900,loan,EUR,0,"2021-10-28 00:00:00",active
1294,901,loan,INR,0,"2024-12-23 00:00:00",active
1295,901,savings,GBP,0,"2024-06-29 00:00:00",active
1296,902,loan,EUR,0,"2023-06-28 00:00:00",active
1297,902,savings,USD,0,"2023-08-08 00:00:00",active
1298,902,checking,USD,0,"2024-04-08 00:00:00",active
1299,903,checking,USD,0,"2021-03-07 00:00:00",active
1300,904,loan,GBP,0,"2020-12-03 00:00:00",active
1301,904,loan,GBP,0,"2023-01-18 00:00:00",active
1302,904,investment,USD,0,"2024-12-30 00:00:00",active
1303,905,investment,USD,0,"2021-09-06 00:00:00",active
1304,905,investment,INR,0,"2021-10-30 00:00:00",active
1305,906,loan,INR,0,"2025-04-01 00:00:00",active
1306,906,savings,GBP,0,"2022-12-13 00:00:00",active
1307,907,loan,INR,0,"2025-04-01 00:00:00",active
1308,907,checking,EUR,0,"2021-04-20 00:00:00",active
1309,907,savings,EUR,0,"2024-02-27 00:00:00",active
1310,908,loan,EUR,0,"2023-03-22 00:00:00",active
1311,908,investment,GBP,0,"2024-12-10 00:00:00",active
1312,909,loan,GBP,0,"2024-01-09 00:00:00",active
1313,909,checking,EUR,0,"2021-11-08 00:00:00",active
1314,909,checking,EUR,0,"2023-07-31 00:00:00",active
1315,910,investment,USD,0,"2021-02-19 00:00:00",active
1316,910,checking,USD,0,"2022-12-03 00:00:00",active
1317,911,checking,USD,0,"2022-09-28 00:00:00",active
1318,911,savings,INR,0,"2025-07-13 00:00:00",active
1319,911,loan,GBP,0,"2022-05-24 00:00:00",active
1320,912,loan,USD,0,"2021-05-30 00:00:00",active
1321,913,savings,INR,0,"2022-08-09 00:00:00",active
1322,913,investment,EUR,0,"2024-08-08 00:00:00",active
1323,913,loan,EUR,0,"2025-07-23 00:00:00",active
1324,914,investment,GBP,0,"2023-05-06 00:00:00",active
1325,915,loan,EUR,0,"2024-01-22 00:00:00",active
1326,916,savings,USD,0,"2023-08-11 00:00:00",active
1327,916,savings,INR,0,"2023-02-25 00:00:00",active
1328,916,investment,GBP,0,"2022-03-25 00:00:00",active
1329,917,checking,USD,0,"2021-05-07 00:00:00",active
1330,918,investment,GBP,0,"2021-02-12 00:00:00",active
1331,919,loan,USD,0,"2022-05-31 00:00:00",active
1332,919,loan,GBP,0,"2023-05-09 00:00:00",active
1333,920,loan,INR,0,"2021-10-22 00:00:00",active
1334,920,investment,GBP,0,"2023-02-20 00:00:00",active
1335,920,savings,EUR,0,"2024-03-11 00:00:00",active
1336,921,loan,INR,0,"2020-08-07 00:00:00",active
1337,922,checking,EUR,0,"2025-05-11 00:00:00",active
1338,923,savings,GBP,0,"2021-02-14 00:00:00",active
1339,923,checking,INR,0,"2022-12-16 00:00:00",active
1340,923,savings,INR,0,"2021-05-02 00:00:00",active
1341,924,loan,GBP,0,"2022-10-21 00:00:00",active
1342,924,investment,GBP,0,"2025-07-21 00:00:00",active
1343,925,checking,EUR,0,"2022-09-06 00:00:00",active
1344,925,savings,GBP,0,"2022-05-20 00:00:00",active
1345,926,investment,EUR,0,"2024-03-01 00:00:00",active
1346,927,checking,USD,0,"2021-09-20 00:00:00",active
1347,927,loan,GBP,0,"2021-05-03 00:00:00",active
1348,927,investment,INR,0,"2024-04-09 00:00:00",active
1349,928,loan,GBP,0,"2023-02-01 00:00:00",active
1350,928,savings,EUR,0,"2023-03-13 00:00:00",active
1351,929,investment,USD,0,"2022-01-04 00:00:00",active
1352,929,investment,EUR,0,"2023-02-14 00:00:00",active
1353,929,investment,GBP,0,"2022-01-23 00:00:00",active
1354,930,checking,GBP,0,"2025-06-12 00:00:00",active
1355,930,investment,USD,0,"2020-11-13 00:00:00",active
1356,930,checking,INR,0,"2024-05-02 00:00:00",active
1357,931,checking,GBP,0,"2021-06-22 00:00:00",active
1358,931,loan,GBP,0,"2020-11-13 00:00:00",active
1359,931,investment,GBP,0,"2025-04-18 00:00:00",active
1360,932,investment,EUR,0,"2023-12-31 00:00:00",active
1361,932,investment,INR,0,"2024-06-01 00:00:00",active
1362,933,savings,USD,0,"2021-02-09 00:00:00",active
1363,933,loan,USD,0,"2022-01-12 00:00:00",active
1364,933,loan,GBP,0,"2022-04-08 00:00:00",active
1365,934,investment,EUR,0,"2023-05-18 00:00:00",active
1366,935,loan,INR,0,"2023-12-24 00:00:00",active
1367,935,checking,INR,0,"2022-08-10 00:00:00",active
1368,936,loan,USD,0,"2022-10-27 00:00:00",active
1369,936,checking,USD,0,"2023-06-11 00:00:00",active
1370,936,loan,EUR,0,"2022-09-16 00:00:00",active
1371,937,savings,USD,0,"2025-02-17 00:00:00",active
1372,937,checking,EUR,0,"2022-06-09 00:00:00",active
1373,937,loan,GBP,0,"2020-09-27 00:00:00",active
1374,938,loan,GBP,0,"2025-06-17 00:00:00",active
1375,938,loan,USD,0,"2024-10-31 00:00:00",active
1376,938,loan,EUR,0,"2025-02-17 00:00:00",active
1377,939,loan,EUR,0,"2025-01-07 00:00:00",active
1378,939,savings,GBP,0,"2022-11-09 00:00:00",active
1379,939,checking,EUR,0,"2023-11-05 00:00:00",active
1380,940,savings,INR,0,"2024-03-29 00:00:00",active
1381,940,checking,GBP,0,"2020-12-21 00:00:00",active
1382,941,checking,INR,0,"2024-08-11 00:00:00",active
1383,941,checking,EUR,0,"2024-01-19 00:00:00",active
1384,942,savings,INR,0,"2022-05-01 00:00:00",active
1385,942,savings,INR,0,"2024-04-12 00:00:00",active
1386,942,checking,GBP,0,"2022-02-14 00:00:00",active
1387,943,investment,EUR,0,"2022-04-18 00:00:00",active
1388,944,savings,INR,0,"2025-05-28 00:00:00",active
1389,945,investment,USD,0,"2022-10-07 00:00:00",active
1390,945,checking,GBP,0,"2021-02-09 00:00:00",active
1391,945,savings,GBP,0,"2023-06-30 00:00:00",active
1392,946,savings,GBP,0,"2021-05-15 00:00:00",active
1393,946,loan,GBP,0,"2020-10-30 00:00:00",active
1394,946,investment,USD,0,"2021-03-15 00:00:00",active
1395,947,loan,EUR,0,"2022-12-21 00:00:00",active
1396,947,savings,USD,0,"2022-07-22 00:00:00",active
1397,948,checking,INR,0,"2025-05-27 00:00:00",active
1398,948,investment,EUR,0,"2022-02-13 00:00:00",active
1399,949,loan,USD,0,"2022-09-01 00:00:00",active
1400,949,loan,INR,0,"2023-01-16 00:00:00",active
1401,950,savings,GBP,0,"2023-06-11 00:00:00",active
1402,950,loan,EUR,0,"2024-01-22 00:00:00",active
1403,950,savings,EUR,0,"2023-07-16 00:00:00",active
1404,951,investment,EUR,0,"2024-03-14 00:00:00",active
1405,951,savings,EUR,0,"2022-06-14 00:00:00",active
1406,952,investment,INR,0,"2021-04-30 00:00:00",active
1407,952,checking,GBP,0,"2024-03-13 00:00:00",active
1408,952,checking,INR,0,"2022-11-21 00:00:00",active
1409,953,investment,EUR,0,"2023-06-09 00:00:00",active
1410,953,savings,GBP,0,"2021-10-27 00:00:00",active
1411,954,loan,GBP,0,"2021-03-15 00:00:00",active
1412,954,checking,GBP,0,"2024-06-11 00:00:00",active
1413,955,investment,EUR,0,"2020-08-29 00:00:00",active
1414,955,loan,GBP,0,"2022-03-12 00:00:00",active
1415,956,loan,GBP,0,"2020-09-18 00:00:00",active
1416,957,loan,USD,0,"2022-12-03 00:00:00",active
1417,958,checking,USD,0,"2024-07-20 00:00:00",active
1418,958,investment,USD,0,"2025-06-08 00:00:00",active
1419,959,checking,EUR,0,"2021-11-19 00:00:00",active
1420,959,checking,INR,0,"2024-08-15 00:00:00",active
1421,960,checking,GBP,0,"2025-06-19 00:00:00",active
1422,961,checking,GBP,0,"2022-03-23 00:00:00",active
1423,961,savings,EUR,0,"2025-05-07 00:00:00",active
1424,961,checking,EUR,0,"2021-12-04 00:00:00",active
1425,962,loan,USD,0,"2022-11-29 00:00:00",active
1426,963,checking,EUR,0,"2025-04-25 00:00:00",active
1427,963,checking,INR,0,"2025-02-12 00:00:00",active
1428,964,loan,GBP,0,"2023-12-25 00:00:00",active
1429,964,loan,EUR,0,"2022-06-13 00:00:00",active
1430,965,loan,USD,0,"2021-03-09 00:00:00",active
1431,965,checking,USD,0,"2025-07-16 00:00:00",active
1432,965,savings,INR,0,"2024-08-31 00:00:00",active
1433,966,checking,GBP,0,"2025-08-01 00:00:00",active
1434,967,savings,INR,0,"2023-02-08 00:00:00",active
1435,968,investment,USD,0,"2020-12-25 00:00:00",active
1436,968,checking,INR,0,"2023-11-17 00:00:00",active
1437,968,checking,EUR,0,"2023-05-09 00:00:00",active
1438,969,loan,USD,0,"2022-12-08 00:00:00",active
1439,969,savings,EUR,0,"2022-02-24 00:00:00",active
1440,969,savings,EUR,0,"2023-09-04 00:00:00",active
1441,970,loan,USD,0,"2021-08-21 00:00:00",active
1442,970,loan,USD,0,"2022-05-26 00:00:00",active
1443,970,checking,USD,0,"2021-10-04 00:00:00",active
1444,971,checking,INR,0,"2022-10-26 00:00:00",active
1445,972,checking,EUR,0,"2021-08-10 00:00:00",active
1446,973,checking,GBP,0,"2020-10-20 00:00:00",active
1447,973,loan,GBP,0,"2022-12-27 00:00:00",active
1448,974,checking,GBP,0,"2022-07-03 00:00:00",active
1449,975,checking,INR,0,"2022-10-25 00:00:00",active
1450,975,savings,EUR,0,"2024-10-29 00:00:00",active
1451,975,checking,INR,0,"2024-03-19 00:00:00",active
1452,976,savings,INR,0,"2022-12-29 00:00:00",active
1453,976,checking,USD,0,"2020-12-13 00:00:00",active
