transaction_id,account_id,type,amount,currency_code,related_account_id,timestamp,description
18619,1105,transfer,-934.75,GBP,556,"2025-02-26 16:42:29","Auto-generated transfer"
18620,556,transfer,934.75,GBP,1105,"2025-02-26 16:42:34","Auto-generated transfer"
18621,1105,exchange,4.16,GBP,NULL,"2024-08-28 09:18:05","Auto-generated exchange"
18622,1105,deposit,2272.98,GBP,NULL,"2023-06-10 05:42:43","Auto-generated deposit"
18623,1105,deposit,1813.20,GBP,NULL,"2022-12-31 18:27:16","Auto-generated deposit"
18624,1105,payment,-895.57,GBP,NULL,"2024-06-26 05:28:40","Auto-generated payment"
18625,1105,payment,-355.14,GBP,NULL,"2025-07-27 19:04:03","Auto-generated payment"
18626,1105,exchange,132.04,GBP,NULL,"2022-10-25 07:25:23","Auto-generated exchange"
18627,1105,withdrawal,-299.81,GBP,NULL,"2023-06-01 15:57:31","Auto-generated withdrawal"
18628,1105,transfer,-1292.99,GBP,230,"2024-01-30 05:06:56","Auto-generated transfer"
18629,230,transfer,1292.99,GBP,1105,"2024-01-30 05:07:01","Auto-generated transfer"
18630,1105,exchange,-397.93,GBP,NULL,"2024-03-06 18:03:43","Auto-generated exchange"
18631,1105,payment,-511.00,GBP,NULL,"2023-09-03 16:35:25","Auto-generated payment"
18632,1106,deposit,1059.64,INR,NULL,"2021-04-21 18:59:23","Auto-generated deposit"
18633,1106,deposit,2147.12,INR,NULL,"2023-06-18 12:31:35","Auto-generated deposit"
18634,1106,exchange,472.41,INR,NULL,"2024-11-16 09:53:46","Auto-generated exchange"
18635,1106,payment,-870.80,INR,NULL,"2025-06-03 16:35:05","Auto-generated payment"
18636,1106,exchange,146.00,INR,NULL,"2024-09-21 03:06:17","Auto-generated exchange"
18637,1106,deposit,936.72,INR,NULL,"2024-06-10 00:57:30","Auto-generated deposit"
18638,1106,withdrawal,-343.19,INR,NULL,"2022-09-27 14:57:46","Auto-generated withdrawal"
18639,1106,payment,-838.34,INR,NULL,"2024-01-21 18:59:53","Auto-generated payment"
18640,1106,deposit,1583.05,INR,NULL,"2023-11-06 07:48:08","Auto-generated deposit"
18641,1106,withdrawal,-145.43,INR,NULL,"2023-12-19 16:58:06","Auto-generated withdrawal"
18642,1106,payment,-304.71,INR,NULL,"2022-04-30 12:43:49","Auto-generated payment"
18643,1106,withdrawal,-447.99,INR,NULL,"2024-10-04 11:02:34","Auto-generated withdrawal"
18644,1106,deposit,2860.34,INR,NULL,"2024-11-13 00:17:23","Auto-generated deposit"
18645,1106,deposit,2112.79,INR,NULL,"2024-12-23 15:23:58","Auto-generated deposit"
18646,1106,deposit,2735.47,INR,NULL,"2023-02-21 12:45:06","Auto-generated deposit"
18647,1106,deposit,1725.75,INR,NULL,"2024-05-03 04:40:08","Auto-generated deposit"
18648,1106,deposit,954.18,INR,NULL,"2024-10-16 05:36:27","Auto-generated deposit"
18649,1106,withdrawal,-906.63,INR,NULL,"2025-04-26 07:03:22","Auto-generated withdrawal"
18650,1106,withdrawal,-513.28,INR,NULL,"2024-05-14 16:40:08","Auto-generated withdrawal"
18651,1107,deposit,4068.34,EUR,NULL,"2021-03-31 23:06:52","Auto-generated deposit"
18652,1107,payment,-854.40,EUR,NULL,"2023-05-18 00:15:47","Auto-generated payment"
18653,1107,withdrawal,-572.70,EUR,NULL,"2024-08-24 09:36:28","Auto-generated withdrawal"
18654,1107,deposit,803.40,EUR,NULL,"2023-03-30 20:07:06","Auto-generated deposit"
18655,1107,deposit,1560.37,EUR,NULL,"2025-04-10 18:27:05","Auto-generated deposit"
18656,1107,payment,-893.17,EUR,NULL,"2023-08-29 07:04:04","Auto-generated payment"
18657,1107,exchange,186.15,EUR,NULL,"2021-12-21 11:52:05","Auto-generated exchange"
18658,1107,withdrawal,-490.17,EUR,NULL,"2022-03-18 20:46:39","Auto-generated withdrawal"
18659,1107,payment,-218.12,EUR,NULL,"2023-04-11 15:58:29","Auto-generated payment"
18660,1107,withdrawal,-283.84,EUR,NULL,"2023-03-01 19:02:15","Auto-generated withdrawal"
18661,1107,withdrawal,-598.80,EUR,NULL,"2023-06-17 16:49:21","Auto-generated withdrawal"
18662,1107,withdrawal,-984.39,EUR,NULL,"2024-07-09 03:43:43","Auto-generated withdrawal"
18663,1107,exchange,311.21,EUR,NULL,"2025-02-21 03:15:24","Auto-generated exchange"
18664,1107,withdrawal,-553.89,EUR,NULL,"2022-02-19 05:02:55","Auto-generated withdrawal"
18665,1107,transfer,-369.70,EUR,1147,"2024-11-06 11:16:08","Auto-generated transfer"
18666,1147,transfer,369.70,EUR,1107,"2024-11-06 11:16:13","Auto-generated transfer"
18667,1107,payment,-126.86,EUR,NULL,"2023-01-16 16:00:03","Auto-generated payment"
18668,1107,payment,-372.53,EUR,NULL,"2022-03-31 07:19:07","Auto-generated payment"
18669,1107,payment,-109.21,EUR,NULL,"2025-02-18 19:59:20","Auto-generated payment"
18670,1107,deposit,2814.64,EUR,NULL,"2021-12-05 04:37:23","Auto-generated deposit"
18671,1107,payment,-629.11,EUR,NULL,"2022-04-21 04:15:30","Auto-generated payment"
18672,1108,deposit,1723.26,GBP,NULL,"2021-01-08 22:33:30","Auto-generated deposit"
18673,1108,withdrawal,-119.91,GBP,NULL,"2024-09-09 00:35:38","Auto-generated withdrawal"
18674,1108,payment,-356.77,GBP,NULL,"2023-09-08 17:17:09","Auto-generated payment"
18675,1108,exchange,-716.87,GBP,NULL,"2021-08-10 15:10:11","Auto-generated exchange"
18676,1108,transfer,-516.78,GBP,1732,"2022-03-30 09:32:18","Auto-generated transfer"
18677,1732,transfer,516.78,GBP,1108,"2022-03-30 09:32:23","Auto-generated transfer"
18678,1108,deposit,2622.36,GBP,NULL,"2022-04-03 16:12:28","Auto-generated deposit"
18679,1108,payment,-384.97,GBP,NULL,"2022-01-12 07:35:36","Auto-generated payment"
18680,1108,payment,-406.03,GBP,NULL,"2025-07-08 00:11:51","Auto-generated payment"
18681,1108,payment,-391.93,GBP,NULL,"2025-06-03 23:41:47","Auto-generated payment"
18682,1108,payment,-400.84,GBP,NULL,"2022-07-21 18:20:29","Auto-generated payment"
18683,1108,payment,-374.92,GBP,NULL,"2023-11-07 10:54:17","Auto-generated payment"
18684,1108,deposit,625.09,GBP,NULL,"2023-05-24 07:04:47","Auto-generated deposit"
18685,1108,deposit,1802.80,GBP,NULL,"2021-12-10 22:56:17","Auto-generated deposit"
18686,1109,deposit,1936.67,USD,NULL,"2021-03-21 04:27:12","Auto-generated deposit"
18687,1109,payment,-265.73,USD,NULL,"2023-08-27 13:06:46","Auto-generated payment"
18688,1109,payment,-326.06,USD,NULL,"2025-03-02 16:41:20","Auto-generated payment"
18689,1109,payment,-27.17,USD,NULL,"2021-08-21 21:26:59","Auto-generated payment"
18690,1109,deposit,751.92,USD,NULL,"2024-11-08 13:14:23","Auto-generated deposit"
18691,1109,payment,-617.20,USD,NULL,"2023-09-16 23:49:38","Auto-generated payment"
18692,1109,transfer,-1739.06,USD,36,"2025-04-20 17:55:53","Auto-generated transfer"
18693,36,transfer,1739.06,USD,1109,"2025-04-20 17:55:58","Auto-generated transfer"
18694,1109,deposit,2599.40,USD,NULL,"2022-06-10 22:59:05","Auto-generated deposit"
18695,1109,withdrawal,-182.41,USD,NULL,"2022-04-15 17:34:21","Auto-generated withdrawal"
18696,1109,withdrawal,-94.47,USD,NULL,"2024-09-27 04:10:38","Auto-generated withdrawal"
18697,1109,payment,-925.00,USD,NULL,"2023-03-21 10:05:28","Auto-generated payment"
18698,1109,withdrawal,-772.69,USD,NULL,"2024-05-27 08:40:50","Auto-generated withdrawal"
18699,1109,payment,-168.76,USD,NULL,"2021-12-06 22:00:02","Auto-generated payment"
18700,1109,transfer,-330.73,USD,2028,"2023-03-17 15:00:11","Auto-generated transfer"
18701,2028,transfer,330.73,USD,1109,"2023-03-17 15:00:16","Auto-generated transfer"
18702,1109,deposit,1152.32,USD,NULL,"2024-02-19 04:45:26","Auto-generated deposit"
18703,1110,deposit,3671.72,INR,NULL,"2021-06-05 21:53:31","Auto-generated deposit"
18704,1110,payment,-825.87,INR,NULL,"2024-12-30 01:57:34","Auto-generated payment"
18705,1110,deposit,2602.17,INR,NULL,"2023-06-13 00:29:30","Auto-generated deposit"
18706,1110,withdrawal,-89.27,INR,NULL,"2024-03-01 08:40:41","Auto-generated withdrawal"
18707,1110,transfer,-243.24,INR,809,"2023-03-19 08:32:08","Auto-generated transfer"
18708,809,transfer,243.24,INR,1110,"2023-03-19 08:32:13","Auto-generated transfer"
18709,1110,withdrawal,-447.77,INR,NULL,"2022-05-25 09:35:08","Auto-generated withdrawal"
18710,1110,withdrawal,-856.21,INR,NULL,"2025-05-17 00:33:10","Auto-generated withdrawal"
18711,1110,deposit,957.90,INR,NULL,"2025-07-15 06:08:27","Auto-generated deposit"
18712,1110,withdrawal,-781.47,INR,NULL,"2021-08-10 09:43:47","Auto-generated withdrawal"
18713,1110,withdrawal,-496.21,INR,NULL,"2024-08-08 09:56:29","Auto-generated withdrawal"
18714,1110,deposit,2559.28,INR,NULL,"2023-08-01 01:50:28","Auto-generated deposit"
18715,1110,exchange,565.67,INR,NULL,"2023-07-06 06:57:50","Auto-generated exchange"
18716,1110,deposit,788.64,INR,NULL,"2022-02-05 09:57:59","Auto-generated deposit"
18717,1110,withdrawal,-747.24,INR,NULL,"2022-02-12 17:31:10","Auto-generated withdrawal"
18718,1110,withdrawal,-600.59,INR,NULL,"2022-06-27 06:50:08","Auto-generated withdrawal"
18719,1110,transfer,-1587.32,INR,35,"2023-11-12 04:30:35","Auto-generated transfer"
18720,35,transfer,1587.32,INR,1110,"2023-11-12 04:30:40","Auto-generated transfer"
18721,1110,payment,-68.50,INR,NULL,"2024-10-10 18:05:33","Auto-generated payment"
18722,1110,payment,-845.16,INR,NULL,"2022-09-12 06:56:38","Auto-generated payment"
18723,1111,deposit,1544.75,GBP,NULL,"2021-01-23 14:19:05","Auto-generated deposit"
18724,1111,payment,-483.45,GBP,NULL,"2022-07-30 00:01:19","Auto-generated payment"
18725,1111,withdrawal,-747.37,GBP,NULL,"2023-01-10 21:03:39","Auto-generated withdrawal"
18726,1111,withdrawal,-290.98,GBP,NULL,"2024-08-29 03:15:39","Auto-generated withdrawal"
18727,1111,deposit,1741.45,GBP,NULL,"2022-10-22 08:10:09","Auto-generated deposit"
18728,1111,payment,-789.92,GBP,NULL,"2022-06-01 15:36:46","Auto-generated payment"
18729,1111,payment,-93.61,GBP,NULL,"2024-02-18 22:07:30","Auto-generated payment"
18730,1111,payment,-214.63,GBP,NULL,"2022-01-24 08:10:29","Auto-generated payment"
18731,1111,withdrawal,-380.74,GBP,NULL,"2025-07-02 09:27:25","Auto-generated withdrawal"
18732,1111,payment,-23.25,GBP,NULL,"2022-03-29 22:02:55","Auto-generated payment"
18733,1111,exchange,-0.98,GBP,NULL,"2025-01-20 21:19:21","Auto-generated exchange"
18734,1111,withdrawal,-239.40,GBP,NULL,"2024-04-28 19:50:04","Auto-generated withdrawal"
18735,1111,transfer,-12.49,GBP,692,"2022-08-03 21:19:57","Auto-generated transfer"
18736,692,transfer,12.49,GBP,1111,"2022-08-03 21:20:02","Auto-generated transfer"
18737,1112,deposit,1226.77,USD,NULL,"2020-08-06 18:58:52","Auto-generated deposit"
18738,1112,payment,-407.50,USD,NULL,"2022-11-07 18:23:00","Auto-generated payment"
18739,1112,withdrawal,-733.60,USD,NULL,"2023-12-07 11:12:00","Auto-generated withdrawal"
18740,1112,transfer,-81.83,USD,1796,"2023-05-02 08:33:52","Auto-generated transfer"
18741,1796,transfer,81.83,USD,1112,"2023-05-02 08:33:57","Auto-generated transfer"
18742,1112,deposit,2626.22,USD,NULL,"2023-02-20 09:59:48","Auto-generated deposit"
18743,1112,transfer,-1540.07,USD,2034,"2024-12-15 17:20:25","Auto-generated transfer"
18744,2034,transfer,1540.07,USD,1112,"2024-12-15 17:20:30","Auto-generated transfer"
18745,1112,transfer,-564.96,USD,1701,"2023-08-19 05:40:21","Auto-generated transfer"
18746,1701,transfer,564.96,USD,1112,"2023-08-19 05:40:26","Auto-generated transfer"
18747,1112,withdrawal,-262.64,USD,NULL,"2023-06-19 00:07:29","Auto-generated withdrawal"
18748,1112,payment,-197.45,USD,NULL,"2025-04-09 20:03:16","Auto-generated payment"
18749,1112,exchange,247.52,USD,NULL,"2022-06-30 11:16:36","Auto-generated exchange"
18750,1112,payment,-117.37,USD,NULL,"2022-04-14 15:52:17","Auto-generated payment"
18751,1112,payment,-148.48,USD,NULL,"2025-03-17 04:34:59","Auto-generated payment"
18752,1112,payment,-13.85,USD,NULL,"2025-03-19 16:21:51","Auto-generated payment"
18753,1112,deposit,1254.85,USD,NULL,"2023-02-19 16:23:55","Auto-generated deposit"
18754,1113,deposit,1059.47,USD,NULL,"2020-09-29 05:39:17","Auto-generated deposit"
18755,1113,payment,-713.57,USD,NULL,"2023-03-26 18:32:18","Auto-generated payment"
18756,1113,payment,-15.04,USD,NULL,"2022-06-03 17:11:22","Auto-generated payment"
18757,1113,payment,-174.15,USD,NULL,"2025-02-16 16:12:21","Auto-generated payment"
18758,1113,deposit,936.20,USD,NULL,"2024-01-15 20:22:40","Auto-generated deposit"
18759,1113,payment,-17.83,USD,NULL,"2022-07-04 04:21:57","Auto-generated payment"
18760,1113,payment,-282.68,USD,NULL,"2025-04-28 05:44:16","Auto-generated payment"
18761,1113,exchange,-389.12,USD,NULL,"2024-09-01 07:03:39","Auto-generated exchange"
18762,1113,payment,-420.91,USD,NULL,"2025-04-02 14:01:49","Auto-generated payment"
18763,1113,withdrawal,-170.96,USD,NULL,"2023-11-19 06:28:02","Auto-generated withdrawal"
18764,1113,deposit,1807.24,USD,NULL,"2022-07-30 01:32:16","Auto-generated deposit"
18765,1113,payment,-637.40,USD,NULL,"2023-05-27 08:17:52","Auto-generated payment"
18766,1113,withdrawal,-264.64,USD,NULL,"2024-02-10 11:25:17","Auto-generated withdrawal"
18767,1113,transfer,-154.14,USD,92,"2022-01-02 07:09:08","Auto-generated transfer"
18768,92,transfer,154.14,USD,1113,"2022-01-02 07:09:13","Auto-generated transfer"
18769,1113,payment,-528.62,USD,NULL,"2021-09-08 15:08:39","Auto-generated payment"
18770,1113,deposit,2005.21,USD,NULL,"2022-06-14 02:09:17","Auto-generated deposit"
18771,1113,withdrawal,-902.63,USD,NULL,"2024-08-29 15:18:52","Auto-generated withdrawal"
18772,1113,payment,-944.49,USD,NULL,"2023-11-01 00:24:29","Auto-generated payment"
18773,1113,payment,-169.17,USD,NULL,"2024-09-13 11:42:29","Auto-generated payment"
18774,1113,withdrawal,-132.79,USD,NULL,"2022-10-21 09:56:03","Auto-generated withdrawal"
18775,1113,payment,-37.81,USD,NULL,"2023-10-10 22:10:05","Auto-generated payment"
18776,1114,deposit,1109.56,EUR,NULL,"2021-01-20 09:27:02","Auto-generated deposit"
18777,1114,deposit,966.43,EUR,NULL,"2024-12-19 18:57:23","Auto-generated deposit"
18778,1114,withdrawal,-364.73,EUR,NULL,"2022-02-25 03:41:46","Auto-generated withdrawal"
18779,1114,withdrawal,-672.52,EUR,NULL,"2023-04-04 12:02:44","Auto-generated withdrawal"
18780,1114,withdrawal,-832.47,EUR,NULL,"2021-12-03 14:36:09","Auto-generated withdrawal"
18781,1114,exchange,-428.62,EUR,NULL,"2024-01-27 12:35:22","Auto-generated exchange"
18782,1114,exchange,616.01,EUR,NULL,"2022-12-15 23:59:12","Auto-generated exchange"
18783,1114,withdrawal,-76.70,EUR,NULL,"2022-11-21 12:38:38","Auto-generated withdrawal"
18784,1114,deposit,1487.03,EUR,NULL,"2024-05-16 13:18:05","Auto-generated deposit"
18785,1114,payment,-159.34,EUR,NULL,"2024-12-14 08:02:49","Auto-generated payment"
18786,1114,deposit,1267.45,EUR,NULL,"2023-07-17 04:07:32","Auto-generated deposit"
18787,1114,payment,-217.03,EUR,NULL,"2021-09-20 18:13:35","Auto-generated payment"
18788,1114,withdrawal,-241.15,EUR,NULL,"2025-07-21 04:09:30","Auto-generated withdrawal"
18789,1114,payment,-173.79,EUR,NULL,"2025-03-09 17:20:47","Auto-generated payment"
18790,1114,withdrawal,-489.49,EUR,NULL,"2023-11-29 03:18:38","Auto-generated withdrawal"
18791,1114,deposit,2353.87,EUR,NULL,"2021-09-25 07:53:15","Auto-generated deposit"
18792,1114,withdrawal,-984.53,EUR,NULL,"2023-09-30 12:27:34","Auto-generated withdrawal"
18793,1114,payment,-23.75,EUR,NULL,"2025-03-14 13:39:27","Auto-generated payment"
18794,1114,payment,-588.23,EUR,NULL,"2023-07-16 21:15:13","Auto-generated payment"
18795,1115,deposit,4031.77,INR,NULL,"2021-06-17 21:29:46","Auto-generated deposit"
18796,1115,transfer,-220.32,INR,1830,"2024-08-09 15:18:00","Auto-generated transfer"
18797,1830,transfer,220.32,INR,1115,"2024-08-09 15:18:05","Auto-generated transfer"
18798,1115,deposit,818.26,INR,NULL,"2024-02-04 22:18:58","Auto-generated deposit"
18799,1115,payment,-45.46,INR,NULL,"2023-04-18 08:01:55","Auto-generated payment"
18800,1115,payment,-188.12,INR,NULL,"2022-09-12 13:38:03","Auto-generated payment"
18801,1115,transfer,-1298.09,INR,1118,"2022-01-30 05:11:13","Auto-generated transfer"
18802,1118,transfer,1298.09,INR,1115,"2022-01-30 05:11:18","Auto-generated transfer"
18803,1115,payment,-492.65,INR,NULL,"2025-01-08 22:34:31","Auto-generated payment"
18804,1115,payment,-837.81,INR,NULL,"2022-05-12 11:33:44","Auto-generated payment"
18805,1115,transfer,-797.78,INR,653,"2022-10-04 04:51:39","Auto-generated transfer"
18806,653,transfer,797.78,INR,1115,"2022-10-04 04:51:44","Auto-generated transfer"
18807,1115,payment,-644.99,INR,NULL,"2023-12-21 16:01:18","Auto-generated payment"
18808,1115,withdrawal,-307.82,INR,NULL,"2021-10-29 13:12:37","Auto-generated withdrawal"
18809,1116,deposit,1899.33,GBP,NULL,"2021-05-08 14:55:38","Auto-generated deposit"
18810,1116,payment,-892.01,GBP,NULL,"2023-01-20 05:51:25","Auto-generated payment"
18811,1116,exchange,180.97,GBP,NULL,"2025-02-03 03:09:15","Auto-generated exchange"
18812,1116,transfer,-954.86,GBP,1105,"2025-07-06 20:50:29","Auto-generated transfer"
18813,1105,transfer,954.86,GBP,1116,"2025-07-06 20:50:34","Auto-generated transfer"
18814,1116,payment,-168.93,GBP,NULL,"2021-11-27 19:57:46","Auto-generated payment"
18815,1116,exchange,382.27,GBP,NULL,"2023-06-10 07:14:53","Auto-generated exchange"
18816,1116,withdrawal,-540.09,GBP,NULL,"2023-04-23 11:08:19","Auto-generated withdrawal"
18817,1116,withdrawal,-445.16,GBP,NULL,"2024-01-12 21:06:17","Auto-generated withdrawal"
18818,1116,withdrawal,-12.16,GBP,NULL,"2021-09-30 16:07:40","Auto-generated withdrawal"
18819,1116,deposit,1867.92,GBP,NULL,"2022-11-07 05:50:28","Auto-generated deposit"
18820,1116,payment,-344.67,GBP,NULL,"2023-02-20 20:09:51","Auto-generated payment"
18821,1116,withdrawal,-660.86,GBP,NULL,"2023-10-20 04:32:15","Auto-generated withdrawal"
18822,1116,deposit,841.70,GBP,NULL,"2023-11-17 01:54:35","Auto-generated deposit"
18823,1116,payment,-715.61,GBP,NULL,"2023-11-01 13:34:23","Auto-generated payment"
18824,1117,deposit,1546.62,GBP,NULL,"2021-03-24 21:27:05","Auto-generated deposit"
18825,1117,withdrawal,-953.30,GBP,NULL,"2025-07-20 05:19:20","Auto-generated withdrawal"
18826,1117,transfer,-1054.63,GBP,268,"2025-03-31 12:01:10","Auto-generated transfer"
18827,268,transfer,1054.63,GBP,1117,"2025-03-31 12:01:15","Auto-generated transfer"
18828,1117,exchange,329.25,GBP,NULL,"2024-07-25 07:52:46","Auto-generated exchange"
18829,1117,withdrawal,-627.00,GBP,NULL,"2025-02-04 23:49:32","Auto-generated withdrawal"
18830,1117,withdrawal,-214.75,GBP,NULL,"2024-05-31 07:40:54","Auto-generated withdrawal"
18831,1117,withdrawal,-113.82,GBP,NULL,"2022-09-04 22:28:23","Auto-generated withdrawal"
18832,1117,withdrawal,-16.18,GBP,NULL,"2021-10-13 14:35:15","Auto-generated withdrawal"
18833,1117,withdrawal,-102.93,GBP,NULL,"2024-06-11 14:36:44","Auto-generated withdrawal"
18834,1117,deposit,1913.79,GBP,NULL,"2023-12-04 05:55:38","Auto-generated deposit"
18835,1117,withdrawal,-942.01,GBP,NULL,"2025-06-23 04:21:05","Auto-generated withdrawal"
18836,1117,payment,-264.59,GBP,NULL,"2023-01-25 00:38:20","Auto-generated payment"
18837,1117,payment,-646.93,GBP,NULL,"2023-10-17 05:39:27","Auto-generated payment"
18838,1117,deposit,1033.02,GBP,NULL,"2025-04-21 18:37:49","Auto-generated deposit"
18839,1117,withdrawal,-800.89,GBP,NULL,"2024-01-10 16:26:45","Auto-generated withdrawal"
18840,1117,payment,-189.48,GBP,NULL,"2025-06-18 15:23:35","Auto-generated payment"
18841,1117,payment,-17.06,GBP,NULL,"2022-12-13 09:14:33","Auto-generated payment"
18842,1117,payment,-11.64,GBP,NULL,"2023-04-05 23:47:28","Auto-generated payment"
18843,1117,withdrawal,-74.12,GBP,NULL,"2025-06-05 15:33:02","Auto-generated withdrawal"
18844,1118,deposit,3755.10,INR,NULL,"2021-05-27 15:32:59","Auto-generated deposit"
18845,1118,withdrawal,-553.12,INR,NULL,"2022-09-20 12:51:08","Auto-generated withdrawal"
18846,1118,payment,-664.48,INR,NULL,"2024-08-19 02:43:51","Auto-generated payment"
18847,1118,payment,-933.69,INR,NULL,"2024-12-27 14:55:54","Auto-generated payment"
18848,1118,deposit,2137.69,INR,NULL,"2022-12-10 11:53:51","Auto-generated deposit"
18849,1118,deposit,1507.63,INR,NULL,"2024-12-20 14:12:37","Auto-generated deposit"
18850,1118,withdrawal,-567.97,INR,NULL,"2023-12-07 23:24:00","Auto-generated withdrawal"
18851,1118,withdrawal,-42.39,INR,NULL,"2025-06-21 18:34:20","Auto-generated withdrawal"
18852,1118,deposit,1057.79,INR,NULL,"2023-06-15 22:05:37","Auto-generated deposit"
18853,1118,payment,-773.22,INR,NULL,"2022-07-10 16:34:37","Auto-generated payment"
18854,1118,payment,-281.36,INR,NULL,"2022-12-02 02:12:10","Auto-generated payment"
18855,1118,withdrawal,-514.35,INR,NULL,"2024-06-09 16:31:55","Auto-generated withdrawal"
18856,1118,withdrawal,-641.10,INR,NULL,"2025-03-15 12:36:09","Auto-generated withdrawal"
18857,1118,exchange,508.73,INR,NULL,"2023-01-26 10:58:04","Auto-generated exchange"
18858,1118,deposit,1967.19,INR,NULL,"2023-07-27 10:15:57","Auto-generated deposit"
18859,1118,payment,-33.29,INR,NULL,"2024-05-09 23:29:56","Auto-generated payment"
18860,1118,withdrawal,-654.94,INR,NULL,"2021-08-04 22:01:19","Auto-generated withdrawal"
18861,1118,deposit,2343.40,INR,NULL,"2022-12-27 19:30:38","Auto-generated deposit"
18862,1119,deposit,3846.69,GBP,NULL,"2021-03-04 04:47:49","Auto-generated deposit"
18863,1119,transfer,-1620.92,GBP,1031,"2024-02-04 16:29:32","Auto-generated transfer"
18864,1031,transfer,1620.92,GBP,1119,"2024-02-04 16:29:37","Auto-generated transfer"
18865,1119,payment,-74.83,GBP,NULL,"2021-08-14 05:20:58","Auto-generated payment"
18866,1119,payment,-650.31,GBP,NULL,"2024-07-09 02:37:25","Auto-generated payment"
18867,1119,payment,-316.84,GBP,NULL,"2023-01-05 19:03:12","Auto-generated payment"
18868,1119,withdrawal,-365.29,GBP,NULL,"2024-07-23 12:31:42","Auto-generated withdrawal"
18869,1119,deposit,1833.59,GBP,NULL,"2024-01-15 22:29:32","Auto-generated deposit"
18870,1119,deposit,1312.68,GBP,NULL,"2021-11-24 04:24:15","Auto-generated deposit"
18871,1119,withdrawal,-735.18,GBP,NULL,"2023-01-28 10:14:09","Auto-generated withdrawal"
18872,1119,withdrawal,-119.07,GBP,NULL,"2025-05-12 23:30:39","Auto-generated withdrawal"
18873,1119,withdrawal,-896.91,GBP,NULL,"2024-01-29 07:20:28","Auto-generated withdrawal"
18874,1119,payment,-273.49,GBP,NULL,"2025-03-21 11:39:15","Auto-generated payment"
18875,1119,payment,-865.94,GBP,NULL,"2023-05-15 23:01:25","Auto-generated payment"
18876,1119,withdrawal,-460.92,GBP,NULL,"2023-12-12 17:12:56","Auto-generated withdrawal"
18877,1119,withdrawal,-695.83,GBP,NULL,"2024-06-18 12:46:51","Auto-generated withdrawal"
18878,1119,deposit,2641.76,GBP,NULL,"2025-01-04 07:30:32","Auto-generated deposit"
18879,1119,exchange,561.46,GBP,NULL,"2023-03-21 16:58:35","Auto-generated exchange"
18880,1119,exchange,470.57,GBP,NULL,"2023-02-05 16:20:59","Auto-generated exchange"
18881,1119,withdrawal,-280.88,GBP,NULL,"2022-03-25 08:43:55","Auto-generated withdrawal"
18882,1119,deposit,1059.22,GBP,NULL,"2025-04-20 03:39:00","Auto-generated deposit"
18883,1120,deposit,2049.34,EUR,NULL,"2021-06-17 20:08:38","Auto-generated deposit"
18884,1120,transfer,-670.57,EUR,961,"2024-12-11 15:43:16","Auto-generated transfer"
18885,961,transfer,670.57,EUR,1120,"2024-12-11 15:43:21","Auto-generated transfer"
18886,1120,withdrawal,-52.32,EUR,NULL,"2023-12-18 02:38:54","Auto-generated withdrawal"
18887,1120,payment,-596.45,EUR,NULL,"2022-05-19 06:40:00","Auto-generated payment"
18888,1120,payment,-269.21,EUR,NULL,"2021-12-02 09:39:16","Auto-generated payment"
18889,1120,payment,-482.25,EUR,NULL,"2023-04-10 12:19:53","Auto-generated payment"
18890,1120,deposit,1631.29,EUR,NULL,"2022-01-14 03:55:52","Auto-generated deposit"
18891,1120,withdrawal,-607.18,EUR,NULL,"2023-02-10 18:14:38","Auto-generated withdrawal"
18892,1120,withdrawal,-889.93,EUR,NULL,"2024-05-27 13:23:36","Auto-generated withdrawal"
18893,1120,payment,-538.33,EUR,NULL,"2023-12-03 22:20:02","Auto-generated payment"
18894,1120,deposit,2222.81,EUR,NULL,"2022-11-14 19:03:22","Auto-generated deposit"
18895,1120,payment,-65.18,EUR,NULL,"2024-01-17 02:16:48","Auto-generated payment"
18896,1120,deposit,2489.90,EUR,NULL,"2021-10-17 19:26:06","Auto-generated deposit"
18897,1120,payment,-448.19,EUR,NULL,"2025-04-14 12:39:32","Auto-generated payment"
18898,1120,exchange,-996.95,EUR,NULL,"2024-06-02 02:55:36","Auto-generated exchange"
18899,1120,withdrawal,-768.18,EUR,NULL,"2022-09-01 21:12:11","Auto-generated withdrawal"
18900,1120,exchange,-383.50,EUR,NULL,"2025-04-17 17:04:24","Auto-generated exchange"
18901,1120,payment,-247.94,EUR,NULL,"2022-01-29 20:12:29","Auto-generated payment"
18902,1120,exchange,954.92,EUR,NULL,"2025-06-25 15:16:40","Auto-generated exchange"
18903,1121,deposit,1137.85,INR,NULL,"2020-08-18 04:06:54","Auto-generated deposit"
18904,1121,transfer,-708.19,INR,1434,"2024-07-10 18:20:51","Auto-generated transfer"
18905,1434,transfer,708.19,INR,1121,"2024-07-10 18:20:56","Auto-generated transfer"
18906,1121,withdrawal,-860.43,INR,NULL,"2024-11-29 16:30:58","Auto-generated withdrawal"
18907,1121,deposit,551.64,INR,NULL,"2023-08-18 06:26:59","Auto-generated deposit"
18908,1121,withdrawal,-81.90,INR,NULL,"2025-01-22 09:20:10","Auto-generated withdrawal"
18909,1121,payment,-677.61,INR,NULL,"2025-01-03 21:51:13","Auto-generated payment"
18910,1121,payment,-422.34,INR,NULL,"2021-11-06 17:51:34","Auto-generated payment"
18911,1121,withdrawal,-47.40,INR,NULL,"2024-08-19 15:38:07","Auto-generated withdrawal"
